Province,Year,Week,StartDate,EndDate,Districts,Dengue,Dysentery,Encephalitis,Enteric Fever,Food Poisioning,Leptospirosis,Typhus Fever,Viral Hepatistis,Human Rabies,Chickenpox,Meningitis,Leishmaniasis
Sabaragamuwa,2019,10,2019-03-02,2019-03-08,Kegalle,19,0,0,0,2,2,1,0,0,11,0,1
Eastern,2019,10,2019-03-02,2019-03-08,Kalmune,14,0,0,0,0,0,0,1,0,1,0,0
Western,2019,11,2019-03-09,2019-03-15,Colombo,173,0,0,1,1,5,0,0,0,14,5,0
Western,2019,11,2019-03-09,2019-03-15,Gampaha,103,0,0,0,0,1,0,0,0,5,0,2
Western,2019,11,2019-03-09,2019-03-15,Kalutara,35,1,0,2,0,16,1,0,0,12,2,0
Central,2019,11,2019-03-09,2019-03-15,Kandy,52,3,0,1,1,0,2,0,0,1,0,2
Central,2019,11,2019-03-09,2019-03-15,Matale,6,0,0,0,0,1,1,1,0,3,0,1
Central,2019,11,2019-03-09,2019-03-15,NuwaraEliya,2,1,0,0,0,0,1,0,0,2,2,0
Southern,2019,11,2019-03-09,2019-03-15,Galle,50,1,0,0,0,5,0,0,0,8,3,0
Southern,2019,11,2019-03-09,2019-03-15,Hambanthota,12,0,0,0,0,5,1,0,0,9,1,22
Southern,2019,11,2019-03-09,2019-03-15,Matara,33,0,0,0,0,10,0,2,0,4,1,16
Nothern,2019,11,2019-03-09,2019-03-15,Jaffna,57,1,0,1,0,0,5,0,0,5,0,0
Nothern,2019,11,2019-03-09,2019-03-15,Kilinochchi,2,1,0,0,0,0,2,0,0,0,0,0
Nothern,2019,11,2019-03-09,2019-03-15,Mannar,1,0,0,0,1,0,0,0,0,0,0,0
Nothern,2019,11,2019-03-09,2019-03-15,Vavuniya,7,1,0,0,0,3,0,0,0,2,1,0
Nothern,2019,11,2019-03-09,2019-03-15,Mullaitivu,1,0,0,0,0,1,1,0,0,0,0,0
Eastern,2019,11,2019-03-09,2019-03-15,Batticaloa,53,1,0,0,0,1,0,0,0,10,0,0
Eastern,2019,11,2019-03-09,2019-03-15,Ampara,7,0,0,0,0,1,0,0,0,7,0,0
Eastern,2019,11,2019-03-09,2019-03-15,Trincomalee,38,0,0,0,0,0,0,0,0,10,0,0
NorthWestern,2019,11,2019-03-09,2019-03-15,Kurunagala,21,0,0,0,0,7,0,0,0,15,1,22
NorthWestern,2019,11,2019-03-09,2019-03-15,Puttalam,14,0,0,0,0,1,2,0,0,10,0,0
NorthCentral,2019,11,2019-03-09,2019-03-15,Anuradhapura,8,1,0,0,0,5,2,2,0,16,3,13
NorthCentral,2019,11,2019-03-09,2019-03-15,Polonnaruwa,3,1,0,0,0,1,0,0,0,9,0,9
Uva,2019,11,2019-03-09,2019-03-15,Badulla,23,0,0,0,0,3,3,1,0,7,0,0
Uva,2019,11,2019-03-09,2019-03-15,Monaragala,11,1,0,0,0,13,3,6,0,1,4,0
Sabaragamuwa,2019,11,2019-03-09,2019-03-15,Ratnapura,35,2,1,0,0,9,2,3,0,10,2,5
Sabaragamuwa,2019,11,2019-03-09,2019-03-15,Kegalle,28,1,2,0,0,3,3,1,0,17,0,3
Eastern,2019,11,2019-03-09,2019-03-15,Kalmune,19,2,0,0,0,0,0,0,0,6,0,0
Western,2019,12,2019-03-16,2019-03-22,Colombo,184,0,1,0,0,7,0,0,0,10,1,0
Western,2019,12,2019-03-16,2019-03-22,Gampaha,101,0,0,0,1,2,0,0,0,7,1,1
Western,2019,12,2019-03-16,2019-03-22,Kalutara,43,0,0,0,1,10,0,0,0,12,1,0
Central,2019,12,2019-03-16,2019-03-22,Kandy,35,0,0,0,0,0,2,0,0,3,1,1
Central,2019,12,2019-03-16,2019-03-22,Matale,7,0,0,0,1,0,0,0,0,1,0,0
Central,2019,12,2019-03-16,2019-03-22,NuwaraEliya,3,0,0,0,0,0,1,0,0,0,1,0
Southern,2019,12,2019-03-16,2019-03-22,Galle,13,2,0,0,1,6,0,0,0,12,1,0
Southern,2019,12,2019-03-16,2019-03-22,Hambanthota,9,0,0,0,1,2,1,0,0,6,2,7
Southern,2019,12,2019-03-16,2019-03-22,Matara,11,1,0,0,0,4,0,0,0,5,0,14
Nothern,2019,12,2019-03-16,2019-03-22,Jaffna,64,3,2,1,0,1,4,0,0,5,0,0
Nothern,2019,12,2019-03-16,2019-03-22,Kilinochchi,3,0,0,1,0,0,1,0,0,1,0,0
Nothern,2019,12,2019-03-16,2019-03-22,Mannar,2,0,0,0,0,0,2,0,0,0,0,0
Nothern,2019,12,2019-03-16,2019-03-22,Vavuniya,13,0,0,0,0,3,1,0,0,4,0,0
Nothern,2019,12,2019-03-16,2019-03-22,Mullaitivu,1,0,0,0,0,0,0,0,0,0,0,0
Eastern,2019,12,2019-03-16,2019-03-22,Batticaloa,34,3,0,0,0,0,0,0,0,4,0,0
Eastern,2019,12,2019-03-16,2019-03-22,Ampara,6,0,0,0,3,1,0,0,0,0,0,0
Eastern,2019,12,2019-03-16,2019-03-22,Trincomalee,30,0,0,0,0,1,0,0,0,1,0,0
NorthWestern,2019,12,2019-03-16,2019-03-22,Kurunagala,25,1,0,0,0,3,0,1,0,11,0,26
NorthWestern,2019,12,2019-03-16,2019-03-22,Puttalam,9,0,0,0,0,1,0,0,0,3,1,0
NorthCentral,2019,12,2019-03-16,2019-03-22,Anuradhapura,12,0,0,2,0,1,0,0,0,10,1,7
NorthCentral,2019,12,2019-03-16,2019-03-22,Polonnaruwa,2,0,0,0,0,1,1,0,0,11,0,0
Uva,2019,12,2019-03-16,2019-03-22,Badulla,13,3,0,0,0,3,2,1,0,6,3,2
Uva,2019,12,2019-03-16,2019-03-22,Monaragala,13,0,0,0,0,15,3,2,0,12,3,2
Sabaragamuwa,2019,12,2019-03-16,2019-03-22,Ratnapura,30,3,1,0,0,14,1,1,0,10,2,0
Sabaragamuwa,2019,12,2019-03-16,2019-03-22,Kegalle,15,1,0,0,0,5,3,7,0,14,0,0
Eastern,2019,12,2019-03-16,2019-03-22,Kalmune,17,1,0,0,0,1,0,0,0,3,4,0
Western,2019,13,2019-03-23,2019-03-29,Colombo,135,0,0,0,14,6,0,1,0,19,0,0
Western,2019,13,2019-03-23,2019-03-29,Gampaha,57,1,0,0,0,1,0,0,0,7,0,0
Western,2019,13,2019-03-23,2019-03-29,Kalutara,49,1,0,0,0,16,0,0,0,23,3,0
Central,2019,13,2019-03-23,2019-03-29,Kandy,50,1,1,0,0,2,2,0,0,5,2,0
Central,2019,13,2019-03-23,2019-03-29,Matale,5,0,0,0,0,1,0,0,0,3,0,7
Central,2019,13,2019-03-23,2019-03-29,NuwaraEliya,3,2,0,0,0,0,1,0,0,3,0,0
Southern,2019,13,2019-03-23,2019-03-29,Galle,21,2,0,0,0,8,0,0,0,26,0,0
Southern,2019,13,2019-03-23,2019-03-29,Hambanthota,21,0,0,0,3,1,0,0,0,6,1,8
Southern,2019,13,2019-03-23,2019-03-29,Matara,22,0,0,0,0,5,0,0,0,8,0,6
Nothern,2019,13,2019-03-23,2019-03-29,Jaffna,42,0,0,0,1,0,5,0,0,17,0,0
Nothern,2019,13,2019-03-23,2019-03-29,Kilinochchi,2,1,0,0,0,1,0,0,0,0,0,0
Nothern,2019,13,2019-03-23,2019-03-29,Mannar,4,0,0,0,0,0,0,0,0,0,0,0
Nothern,2019,13,2019-03-23,2019-03-29,Vavuniya,11,2,1,2,0,1,0,0,0,1,0,0
Nothern,2019,13,2019-03-23,2019-03-29,Mullaitivu,0,0,0,0,0,0,1,0,0,0,0,0
Eastern,2019,13,2019-03-23,2019-03-29,Batticaloa,24,1,0,1,0,1,0,0,0,4,0,0
Eastern,2019,13,2019-03-23,2019-03-29,Ampara,12,0,0,0,0,1,0,1,0,7,1,1
Eastern,2019,13,2019-03-23,2019-03-29,Trincomalee,16,3,0,0,0,0,0,0,0,7,1,0
NorthWestern,2019,13,2019-03-23,2019-03-29,Kurunagala,33,0,0,0,1,3,0,0,0,28,2,17
NorthWestern,2019,13,2019-03-23,2019-03-29,Puttalam,6,0,1,0,0,0,0,0,0,4,2,0
NorthCentral,2019,13,2019-03-23,2019-03-29,Anuradhapura,5,1,0,0,0,3,4,4,1,14,3,15
NorthCentral,2019,13,2019-03-23,2019-03-29,Polonnaruwa,6,0,0,0,0,1,0,3,0,3,1,10
Uva,2019,13,2019-03-23,2019-03-29,Badulla,14,0,0,0,0,4,3,0,0,6,3,0
Uva,2019,13,2019-03-23,2019-03-29,Monaragala,9,1,0,0,1,11,1,2,0,18,4,0
Sabaragamuwa,2019,13,2019-03-23,2019-03-29,Ratnapura,64,3,0,4,1,24,0,0,0,14,5,7
Sabaragamuwa,2019,13,2019-03-23,2019-03-29,Kegalle,17,2,0,0,1,7,0,33,0,15,2,0
Eastern,2019,13,2019-03-23,2019-03-29,Kalmune,41,1,0,0,0,4,0,0,0,7,2,0
Western,2019,14,2019-03-30,2019-04-05,Colombo,166,1,0,0,0,3,0,0,0,11,0,0
Western,2019,14,2019-03-30,2019-04-05,Gampaha,91,0,0,0,0,1,0,0,0,3,0,1
Western,2019,14,2019-03-30,2019-04-05,Kalutara,38,1,0,0,0,8,0,0,0,4,0,0
Central,2019,14,2019-03-30,2019-04-05,Kandy,35,3,1,0,1,0,2,1,0,6,3,2
Central,2019,14,2019-03-30,2019-04-05,Matale,3,0,0,0,0,0,1,0,0,2,0,6
Central,2019,14,2019-03-30,2019-04-05,NuwaraEliya,1,5,0,0,0,0,0,0,0,1,1,0
Southern,2019,14,2019-03-30,2019-04-05,Galle,35,2,0,0,0,11,1,0,0,11,1,0
Southern,2019,14,2019-03-30,2019-04-05,Hambanthota,20,0,0,0,0,2,6,0,0,4,0,2
Southern,2019,14,2019-03-30,2019-04-05,Matara,24,0,0,0,0,7,0,0,0,15,0,10
Nothern,2019,14,2019-03-30,2019-04-05,Jaffna,54,2,0,1,1,0,5,1,0,4,1,0
Nothern,2019,14,2019-03-30,2019-04-05,Kilinochchi,3,0,0,0,0,0,0,0,0,0,0,0
Nothern,2019,14,2019-03-30,2019-04-05,Mannar,1,0,0,0,0,0,0,0,0,0,0,0
Nothern,2019,14,2019-03-30,2019-04-05,Vavuniya,1,1,0,0,0,2,0,0,0,7,0,0
Nothern,2019,14,2019-03-30,2019-04-05,Mullaitivu,1,0,0,0,0,0,0,0,0,0,0,0
Eastern,2019,14,2019-03-30,2019-04-05,Batticaloa,43,3,0,1,1,0,1,0,0,12,0,0
Eastern,2019,14,2019-03-30,2019-04-05,Ampara,3,0,0,0,0,0,0,1,0,2,0,0
Eastern,2019,14,2019-03-30,2019-04-05,Trincomalee,35,0,0,0,0,0,1,1,0,8,1,0
NorthWestern,2019,14,2019-03-30,2019-04-05,Kurunagala,28,2,0,0,0,3,0,1,0,15,4,11
NorthWestern,2019,14,2019-03-30,2019-04-05,Puttalam,9,1,0,0,0,1,1,0,0,6,3,1
NorthCentral,2019,14,2019-03-30,2019-04-05,Anuradhapura,9,0,0,0,0,3,0,1,0,18,1,15
NorthCentral,2019,14,2019-03-30,2019-04-05,Polonnaruwa,2,0,0,1,0,0,0,2,0,11,0,2
Uva,2019,14,2019-03-30,2019-04-05,Badulla,9,1,0,0,0,1,1,0,0,7,2,0
Uva,2019,14,2019-03-30,2019-04-05,Monaragala,8,3,0,0,0,8,1,3,0,7,4,0
Sabaragamuwa,2019,14,2019-03-30,2019-04-05,Ratnapura,30,0,2,0,0,15,2,1,0,8,3,1
Sabaragamuwa,2019,14,2019-03-30,2019-04-05,Kegalle,16,1,2,0,0,1,1,11,0,13,1,0
Eastern,2019,14,2019-03-30,2019-04-05,Kalmune,22,0,0,0,0,1,0,0,0,8,0,0
Western,2019,15,2019-04-06,2019-04-12,Colombo,136,1,0,0,0,1,0,0,0,9,1,0
Western,2019,15,2019-04-06,2019-04-12,Gampaha,64,1,0,1,2,3,0,0,0,6,0,0
Western,2019,15,2019-04-06,2019-04-12,Kalutara,42,4,0,0,0,14,0,0,0,12,2,0
Central,2019,15,2019-04-06,2019-04-12,Kandy,51,2,0,0,2,0,1,0,0,22,2,0
Central,2019,15,2019-04-06,2019-04-12,Matale,7,0,0,0,0,0,0,0,0,0,0,12
Central,2019,15,2019-04-06,2019-04-12,NuwaraEliya,2,3,0,0,0,0,2,0,0,1,0,0
Southern,2019,15,2019-04-06,2019-04-12,Galle,23,2,0,0,0,12,1,0,0,4,0,0
Southern,2019,15,2019-04-06,2019-04-12,Hambanthota,8,0,0,0,0,6,1,0,0,5,0,49
Southern,2019,15,2019-04-06,2019-04-12,Matara,29,0,0,0,0,8,0,0,0,1,0,26
Nothern,2019,15,2019-04-06,2019-04-12,Jaffna,31,6,0,0,0,0,2,0,0,12,0,0
Nothern,2019,15,2019-04-06,2019-04-12,Kilinochchi,1,0,0,0,0,0,1,0,0,0,0,0
Nothern,2019,15,2019-04-06,2019-04-12,Mannar,1,1,0,0,0,0,0,0,0,0,0,0
Nothern,2019,15,2019-04-06,2019-04-12,Vavuniya,3,0,0,0,0,1,0,0,0,2,1,0
Nothern,2019,15,2019-04-06,2019-04-12,Mullaitivu,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2019,15,2019-04-06,2019-04-12,Batticaloa,27,0,0,0,0,2,0,0,0,8,0,0
Eastern,2019,15,2019-04-06,2019-04-12,Ampara,3,2,0,0,0,0,1,0,0,2,0,0
Eastern,2019,15,2019-04-06,2019-04-12,Trincomalee,17,0,0,0,0,0,0,0,0,3,0,0
NorthWestern,2019,15,2019-04-06,2019-04-12,Kurunagala,32,2,0,0,0,3,0,0,0,18,1,12
NorthWestern,2019,15,2019-04-06,2019-04-12,Puttalam,5,0,1,0,0,0,0,0,0,2,1,0
NorthCentral,2019,15,2019-04-06,2019-04-12,Anuradhapura,5,0,0,0,1,6,0,0,0,17,1,13
NorthCentral,2019,15,2019-04-06,2019-04-12,Polonnaruwa,5,0,0,0,0,1,1,0,0,4,1,1
Uva,2019,15,2019-04-06,2019-04-12,Badulla,9,0,0,0,0,6,1,1,0,3,5,0
Uva,2019,15,2019-04-06,2019-04-12,Monaragala,3,2,0,0,0,1,3,0,0,4,3,0
Sabaragamuwa,2019,15,2019-04-06,2019-04-12,Ratnapura,34,0,3,0,1,14,0,0,1,7,3,2
Sabaragamuwa,2019,15,2019-04-06,2019-04-12,Kegalle,10,0,0,0,0,4,3,10,0,9,1,2
Eastern,2019,15,2019-04-06,2019-04-12,Kalmune,17,1,0,0,0,0,0,0,0,11,0,0
Western,2019,16,2019-04-13,2019-04-19,Colombo,99,0,0,0,0,1,0,0,0,1,0,0
Western,2019,16,2019-04-13,2019-04-19,Gampaha,75,0,0,2,0,1,0,0,0,4,0,0
Western,2019,16,2019-04-13,2019-04-19,Kalutara,35,1,0,1,0,7,0,0,0,1,0,0
Central,2019,16,2019-04-13,2019-04-19,Kandy,45,1,0,0,0,0,1,0,0,2,0,1
Central,2019,16,2019-04-13,2019-04-19,Matale,2,0,0,0,0,0,0,0,0,0,0,1
Central,2019,16,2019-04-13,2019-04-19,NuwaraEliya,1,2,0,1,0,1,1,0,0,1,0,0
Southern,2019,16,2019-04-13,2019-04-19,Galle,16,3,0,0,0,3,0,0,0,1,0,0
Southern,2019,16,2019-04-13,2019-04-19,Hambanthota,10,0,0,0,0,1,3,0,0,4,0,9
Southern,2019,16,2019-04-13,2019-04-19,Matara,15,0,0,0,0,2,0,0,0,5,1,3
Nothern,2019,16,2019-04-13,2019-04-19,Jaffna,32,4,0,0,0,1,3,1,0,4,0,0
Nothern,2019,16,2019-04-13,2019-04-19,Kilinochchi,4,1,0,0,0,2,1,0,0,0,0,0
Nothern,2019,16,2019-04-13,2019-04-19,Mannar,1,0,0,0,0,0,0,0,0,0,0,0
Nothern,2019,16,2019-04-13,2019-04-19,Vavuniya,5,0,1,0,0,1,0,0,0,3,1,0
Nothern,2019,16,2019-04-13,2019-04-19,Mullaitivu,0,0,0,0,0,0,1,0,0,0,0,0
Eastern,2019,16,2019-04-13,2019-04-19,Batticaloa,19,0,0,0,0,0,0,0,0,0,0,0
Eastern,2019,16,2019-04-13,2019-04-19,Ampara,0,0,0,0,0,1,0,0,0,0,0,1
Eastern,2019,16,2019-04-13,2019-04-19,Trincomalee,30,0,0,0,0,0,0,0,0,3,0,1
NorthWestern,2019,16,2019-04-13,2019-04-19,Kurunagala,24,0,0,0,0,0,0,0,0,13,0,2
NorthWestern,2019,16,2019-04-13,2019-04-19,Puttalam,8,1,0,0,0,0,0,1,0,4,2,1
NorthCentral,2019,16,2019-04-13,2019-04-19,Anuradhapura,4,1,0,0,0,2,0,0,0,8,0,6
NorthCentral,2019,16,2019-04-13,2019-04-19,Polonnaruwa,4,0,0,0,0,0,0,0,0,4,0,2
Uva,2019,16,2019-04-13,2019-04-19,Badulla,4,1,0,0,0,4,3,1,0,2,0,0
Uva,2019,16,2019-04-13,2019-04-19,Monaragala,7,0,0,0,0,3,1,0,0,5,3,0
Sabaragamuwa,2019,16,2019-04-13,2019-04-19,Ratnapura,13,0,1,0,0,3,0,0,1,0,0,0
Sabaragamuwa,2019,16,2019-04-13,2019-04-19,Kegalle,13,0,0,0,0,2,0,1,0,1,0,1
Eastern,2019,16,2019-04-13,2019-04-19,Kalmune,12,0,0,0,0,0,0,0,0,1,0,0
Western,2019,17,2019-04-20,2019-04-26,Colombo,178,0,0,0,0,5,0,0,0,9,1,0
Western,2019,17,2019-04-20,2019-04-26,Gampaha,114,0,0,0,1,3,0,0,1,11,0,0
Western,2019,17,2019-04-20,2019-04-26,Kalutara,70,1,0,0,0,11,0,0,0,9,5,0
Central,2019,17,2019-04-20,2019-04-26,Kandy,61,1,0,0,1,3,2,0,0,6,2,0
Central,2019,17,2019-04-20,2019-04-26,Matale,3,0,0,0,0,1,0,0,0,4,0,1
Central,2019,17,2019-04-20,2019-04-26,NuwaraEliya,2,2,0,0,0,0,2,0,0,8,0,0
Southern,2019,17,2019-04-20,2019-04-26,Galle,50,1,0,1,0,8,0,1,0,9,1,1
Southern,2019,17,2019-04-20,2019-04-26,Hambanthota,42,0,0,0,0,5,1,0,0,12,1,15
Southern,2019,17,2019-04-20,2019-04-26,Matara,38,0,0,0,1,9,0,1,0,4,0,10
Nothern,2019,17,2019-04-20,2019-04-26,Jaffna,44,9,0,1,8,0,3,0,0,4,0,0
Nothern,2019,17,2019-04-20,2019-04-26,Kilinochchi,2,0,0,0,0,0,0,0,0,0,0,3
Nothern,2019,17,2019-04-20,2019-04-26,Mannar,4,0,0,0,0,0,0,0,0,0,0,1
Nothern,2019,17,2019-04-20,2019-04-26,Vavuniya,7,0,0,0,0,2,0,0,0,1,0,0
Nothern,2019,17,2019-04-20,2019-04-26,Mullaitivu,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2019,17,2019-04-20,2019-04-26,Batticaloa,25,5,0,1,0,1,0,0,0,14,2,0
Eastern,2019,17,2019-04-20,2019-04-26,Ampara,5,0,0,0,0,1,0,0,0,4,0,0
Eastern,2019,17,2019-04-20,2019-04-26,Trincomalee,13,0,0,0,0,0,0,0,0,4,0,0
NorthWestern,2019,17,2019-04-20,2019-04-26,Kurunagala,25,0,0,1,1,2,0,0,0,19,2,10
NorthWestern,2019,17,2019-04-20,2019-04-26,Puttalam,6,1,0,0,1,1,0,0,0,7,0,0
NorthCentral,2019,17,2019-04-20,2019-04-26,Anuradhapura,7,1,0,0,1,2,0,0,0,13,5,20
NorthCentral,2019,17,2019-04-20,2019-04-26,Polonnaruwa,6,0,0,0,0,1,0,0,0,14,0,4
Uva,2019,17,2019-04-20,2019-04-26,Badulla,15,4,0,0,0,6,4,0,0,5,8,0
Uva,2019,17,2019-04-20,2019-04-26,Monaragala,21,1,1,0,0,11,5,0,0,23,6,0
Sabaragamuwa,2019,17,2019-04-20,2019-04-26,Ratnapura,75,3,0,0,1,24,2,0,0,6,6,1
Sabaragamuwa,2019,17,2019-04-20,2019-04-26,Kegalle,48,2,1,0,0,4,0,2,0,15,0,0
Eastern,2019,17,2019-04-20,2019-04-26,Kalmune,9,0,0,0,0,0,0,0,0,6,1,0
Western,2019,18,2019-04-27,2019-05-03,Colombo,168,3,1,0,0,9,0,0,0,11,2,0
Western,2019,18,2019-04-27,2019-05-03,Gampaha,100,0,0,0,0,1,0,0,0,13,1,0
Western,2019,18,2019-04-27,2019-05-03,Kalutara,52,1,1,0,0,7,0,0,0,13,3,0
Central,2019,18,2019-04-27,2019-05-03,Kandy,63,3,0,0,0,2,2,0,0,5,2,1
Central,2019,18,2019-04-27,2019-05-03,Matale,8,0,0,0,0,1,0,0,0,3,0,1
Central,2019,18,2019-04-27,2019-05-03,NuwaraEliya,3,9,0,0,0,0,1,0,0,2,1,0
Southern,2019,18,2019-04-27,2019-05-03,Galle,43,0,0,0,0,5,0,1,0,9,3,0
Southern,2019,18,2019-04-27,2019-05-03,Hambanthota,23,0,0,0,0,4,3,0,0,10,0,18
Southern,2019,18,2019-04-27,2019-05-03,Matara,31,0,0,0,0,7,0,1,0,2,0,10
Nothern,2019,18,2019-04-27,2019-05-03,Jaffna,20,1,0,3,0,0,2,0,0,3,1,0
Nothern,2019,18,2019-04-27,2019-05-03,Kilinochchi,1,1,0,0,0,1,1,0,0,0,1,0
Nothern,2019,18,2019-04-27,2019-05-03,Mannar,2,0,0,0,0,0,0,0,0,0,0,0
Nothern,2019,18,2019-04-27,2019-05-03,Vavuniya,3,0,1,0,0,0,0,0,0,1,0,0
Nothern,2019,18,2019-04-27,2019-05-03,Mullaitivu,1,0,0,0,0,0,0,0,0,0,0,1
Eastern,2019,18,2019-04-27,2019-05-03,Batticaloa,21,1,0,0,1,1,0,0,0,11,2,0
Eastern,2019,18,2019-04-27,2019-05-03,Ampara,2,0,1,0,0,0,0,1,0,5,1,0
Eastern,2019,18,2019-04-27,2019-05-03,Trincomalee,10,2,0,0,4,0,0,0,0,1,0,0
NorthWestern,2019,18,2019-04-27,2019-05-03,Kurunagala,20,2,1,0,2,4,0,0,0,11,3,19
NorthWestern,2019,18,2019-04-27,2019-05-03,Puttalam,7,2,0,0,0,1,0,0,0,2,1,0
NorthCentral,2019,18,2019-04-27,2019-05-03,Anuradhapura,8,1,0,0,0,0,1,1,0,12,1,12
NorthCentral,2019,18,2019-04-27,2019-05-03,Polonnaruwa,5,0,0,0,0,0,0,1,0,10,0,5
Uva,2019,18,2019-04-27,2019-05-03,Badulla,7,3,0,0,0,2,1,0,0,6,7,1
Uva,2019,18,2019-04-27,2019-05-03,Monaragala,8,2,0,0,0,5,2,1,0,10,2,0
Sabaragamuwa,2019,18,2019-04-27,2019-05-03,Ratnapura,30,1,2,0,0,11,3,0,0,5,5,6
Sabaragamuwa,2019,18,2019-04-27,2019-05-03,Kegalle,23,0,0,0,0,2,0,0,0,14,0,2
Eastern,2019,18,2019-04-27,2019-05-03,Kalmune,16,1,0,0,0,1,1,0,0,9,2,0
Western,2019,19,2019-05-04,2019-05-10,Colombo,143,1,0,0,0,6,0,1,0,15,1,0
Western,2019,19,2019-05-04,2019-05-10,Gampaha,99,1,0,0,0,0,0,0,0,7,1,0
Western,2019,19,2019-05-04,2019-05-10,Kalutara,73,3,0,0,2,9,0,0,0,28,3,0
Central,2019,19,2019-05-04,2019-05-10,Kandy,70,6,0,0,1,2,6,0,0,16,0,2
Central,2019,19,2019-05-04,2019-05-10,Matale,6,0,0,0,1,1,0,0,0,0,0,6
Central,2019,19,2019-05-04,2019-05-10,NuwaraEliya,1,6,0,2,0,2,0,0,0,4,4,0
Southern,2019,19,2019-05-04,2019-05-10,Galle,91,0,0,1,3,13,2,0,0,1,0,0
Southern,2019,19,2019-05-04,2019-05-10,Hambanthota,26,0,1,0,0,4,6,0,1,13,2,46
Southern,2019,19,2019-05-04,2019-05-10,Matara,21,1,0,0,0,10,0,0,0,8,0,15
Nothern,2019,19,2019-05-04,2019-05-10,Jaffna,32,5,0,1,3,0,1,0,0,8,0,0
Nothern,2019,19,2019-05-04,2019-05-10,Kilinochchi,3,0,0,0,0,0,1,0,0,0,0,0
Nothern,2019,19,2019-05-04,2019-05-10,Mannar,1,0,0,0,0,0,1,0,0,0,0,0
Nothern,2019,19,2019-05-04,2019-05-10,Vavuniya,0,0,0,0,0,0,0,0,0,4,0,0
Nothern,2019,19,2019-05-04,2019-05-10,Mullaitivu,1,0,0,0,1,0,0,0,0,0,0,0
Eastern,2019,19,2019-05-04,2019-05-10,Batticaloa,20,1,0,0,1,4,0,0,0,11,2,0
Eastern,2019,19,2019-05-04,2019-05-10,Ampara,1,0,0,0,0,2,0,2,0,12,0,0
Eastern,2019,19,2019-05-04,2019-05-10,Trincomalee,5,1,0,0,0,0,0,0,0,5,0,0
NorthWestern,2019,19,2019-05-04,2019-05-10,Kurunagala,24,3,0,0,6,2,0,0,0,19,3,16
NorthWestern,2019,19,2019-05-04,2019-05-10,Puttalam,7,0,0,0,0,1,0,0,0,1,3,0
NorthCentral,2019,19,2019-05-04,2019-05-10,Anuradhapura,5,2,0,0,1,2,1,0,0,6,3,17
NorthCentral,2019,19,2019-05-04,2019-05-10,Polonnaruwa,6,0,0,0,0,2,0,1,0,10,0,21
Uva,2019,19,2019-05-04,2019-05-10,Badulla,8,3,1,1,1,2,1,2,0,29,7,0
Uva,2019,19,2019-05-04,2019-05-10,Monaragala,4,2,0,0,4,6,1,1,0,9,7,0
Sabaragamuwa,2019,19,2019-05-04,2019-05-10,Ratnapura,43,1,0,0,0,23,0,0,0,15,5,3
Sabaragamuwa,2019,19,2019-05-04,2019-05-10,Kegalle,30,4,0,0,0,6,1,7,0,9,3,1
Eastern,2019,19,2019-05-04,2019-05-10,Kalmune,8,0,0,0,4,0,0,0,0,7,2,0
Western,2019,20,2019-05-11,2019-05-17,Colombo,192,2,0,2,0,6,0,0,0,9,2,0
Western,2019,20,2019-05-11,2019-05-17,Gampaha,121,1,0,0,0,3,0,0,0,18,0,14
Western,2019,20,2019-05-11,2019-05-17,Kalutara,54,0,0,1,0,5,0,1,0,9,0,0
Central,2019,20,2019-05-11,2019-05-17,Kandy,45,4,2,0,0,1,1,0,0,12,4,2
Central,2019,20,2019-05-11,2019-05-17,Matale,5,3,1,0,0,3,0,0,0,4,0,4
Central,2019,20,2019-05-11,2019-05-17,NuwaraEliya,6,4,0,0,0,1,5,0,0,9,1,0
Southern,2019,20,2019-05-11,2019-05-17,Galle,133,0,0,0,0,12,1,0,0,12,1,0
Southern,2019,20,2019-05-11,2019-05-17,Hambanthota,15,0,0,0,0,0,2,0,0,12,0,19
Southern,2019,20,2019-05-11,2019-05-17,Matara,18,0,0,0,3,6,2,0,0,6,0,12
Nothern,2019,20,2019-05-11,2019-05-17,Jaffna,30,7,1,0,3,1,2,1,0,6,1,0
Nothern,2019,20,2019-05-11,2019-05-17,Kilinochchi,1,0,0,0,0,0,0,0,0,0,0,0
Nothern,2019,20,2019-05-11,2019-05-17,Mannar,2,0,0,0,0,0,1,0,0,0,0,0
Nothern,2019,20,2019-05-11,2019-05-17,Vavuniya,4,0,2,2,0,3,0,0,0,3,0,0
Nothern,2019,20,2019-05-11,2019-05-17,Mullaitivu,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2019,20,2019-05-11,2019-05-17,Batticaloa,20,0,2,0,0,3,0,0,0,9,1,0
Eastern,2019,20,2019-05-11,2019-05-17,Ampara,3,1,0,0,0,1,0,0,0,7,1,0
Eastern,2019,20,2019-05-11,2019-05-17,Trincomalee,12,0,0,0,0,2,0,0,0,3,0,0
NorthWestern,2019,20,2019-05-11,2019-05-17,Kurunagala,14,1,0,0,0,5,1,0,0,15,4,19
NorthWestern,2019,20,2019-05-11,2019-05-17,Puttalam,7,0,0,0,0,1,0,0,0,4,1,0
